StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Last Seen Flow Element ID,Last Seen Question IDs,CONSENT,SCR_AGE,SCR_OMNI,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,ATT1,TRU1,TRU2,TRU3,TRU4,TRU5,TRU6,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,ATT2,PI1,PI2,PI3,PI4,PDPL1,PDPL2,PDPL3,PDPL4,MC_AIP,MC_DISC,AGE_BAND,GEN,LOC,LOC_5_TEXT,EDU,INC,FREQ,PLAT,PLAT_5_TEXT,PRIOR,CHAN,REF,CELL,AIP_COND,DISC_COND,VIG_TIME_First Click,VIG_TIME_Last Click,VIG_TIME_Page Submit,VIG_TIME_Click Count,CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_STORE,CHAN_SOC,flag_cell_mismatch,AIP_mean,REL_mean,INT_mean,TRU_mean,ENG_mean,PI_mean,PDPL_mean,collection_phase,sample_role,flag_extreme_reverser
2026-09-14 05:40:29,2026-09-14 05:51:25,0,100,656,1,2026-09-14 05:51:31,R_4azbzYK0rXyOaYE,anonymous,VI,True,FL_56,,1,1.0,1.0,1,2,4,6,6,4,6,6,4,6,4,6,6,6,5,4,5,4,4,4,6,4,4,4,4,4,4,4,4,2,6,4,4,4,4,4,4,4,4,4,2.0,1.0,1.0,,1.0,3.0,4.0,3.0,,4.0,1,3.0,1.0,0,0,,,,,True,False,False,False,False,False,5.2,5.0,5.4,4.333333333333333,4.0,4.5,4.0,post_LOC,main,False
2026-09-14 05:42:41,2026-09-14 05:54:31,0,100,710,1,2026-09-14 05:54:32,R_9oU4qLn8nbm3ryt,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,6,7,6,5,5,7,6,5,6,2,2,1,1,2,5,6,6,5,5,5,5,6,5,6,5,5,6,2,6,6,6,5,6,7,7,7,6,6,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,4.0,"1,3",3.0,4.0,1,1,,,,,True,False,True,False,False,False,5.8,6.0,1.6,5.333333333333333,5.5,5.75,6.75,post_LOC,main,False
2026-09-14 05:56:17,2026-09-14 06:01:29,0,100,312,1,2026-09-14 06:01:35,R_9q7MHRFYnlLtCTp,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,3,4,3,4,4,4,4,4,4,2,2,2,2,2,5,5,6,3,5,5,5,5,5,5,5,5,5,2,4,5,5,4,7,7,7,7,5,6,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,4.0,1,3.0,2.0,0,1,,,,,True,False,False,False,False,False,3.6,4.0,2.0,4.833333333333333,5.0,4.5,7.0,post_LOC,main,True
2026-09-14 06:27:37,2026-09-14 06:37:04,0,100,566,1,2026-09-14 06:37:04,R_48HwW19swTXFojv,anonymous,VI,,FL_56,,1,1.0,1.0,1,2,2,2,2,3,2,3,3,2,4,2,1,1,2,1,5,3,4,2,3,4,4,5,5,5,5,5,5,2,4,4,4,4,1,1,1,1,1,1,2.0,1.0,5.0,Nghệ An,1.0,3.0,4.0,3.0,,2.0,1,5.0,1.0,0,0,,,,,True,False,False,False,False,False,2.2,3.0,1.4,3.3333333333333335,5.0,4.0,1.0,post_LOC,main,False
2026-09-14 06:26:23,2026-09-14 06:47:02,0,100,1238,1,2026-09-14 06:47:03,R_4gnzBZbU6b6uTxs,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,5,5,5,6,6,5,5,6,5,3,3,3,5,3,5,4,3,1,3,4,4,6,6,6,6,6,6,2,4,5,5,4,7,7,7,7,7,7,1.0,2.0,3.0,,3.0,2.0,5.0,3.0,,3.0,"1,3,4",5.0,4.0,1,1,,,,,True,False,True,True,False,False,5.4,5.25,3.4,3.1666666666666665,6.0,4.5,7.0,post_LOC,main,False
2026-09-14 06:42:09,2026-09-14 06:52:11,0,100,602,1,2026-09-14 06:52:11,R_4d4cIi0iAavrkxC,anonymous,VI,,FL_56,,1,1.0,1.0,2,2,5,6,6,4,4,7,7,6,7,3,2,2,2,3,5,4,4,4,4,5,6,6,6,6,7,6,6,2,6,6,6,6,7,6,7,7,5,5,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,3",3.0,3.0,1,0,,,,,True,False,True,False,False,False,5.0,6.75,2.4,4.5,6.166666666666667,6.0,6.75,post_LOC,main,False
2026-09-14 06:47:43,2026-09-14 06:52:29,0,100,286,1,2026-09-14 06:52:30,R_4cmSviddzKocrPX,anonymous,VI,,FL_56,,1,1.0,1.0,1,2,2,4,2,5,2,5,6,4,5,4,3,2,3,4,5,5,5,5,5,4,5,5,3,5,4,5,4,2,4,4,4,4,7,6,3,6,6,4,1.0,2.0,1.0,,1.0,1.0,4.0,1.0,,3.0,1,3.0,1.0,0,0,,,,,True,False,False,False,False,False,3.0,5.0,3.2,4.833333333333333,4.333333333333333,4.0,5.5,post_LOC,main,True
2026-09-14 06:54:23,2026-09-14 06:59:21,0,100,298,1,2026-09-14 06:59:21,R_9qpD3t5vsvg37Yo,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,6,6,6,6,6,6,6,6,7,2,2,2,2,2,5,6,6,6,6,6,6,6,6,7,6,6,6,2,6,6,6,7,6,6,6,6,6,6,1.0,2.0,5.0,Quảng Ngãi,1.0,1.0,4.0,1.0,,4.0,1,1.0,4.0,1,1,,,,,True,False,False,False,False,False,6.0,6.25,2.0,6.0,6.166666666666667,6.25,6.0,post_LOC,main,False
2026-09-14 06:47:35,2026-09-14 07:05:56,0,100,1100,1,2026-09-14 07:05:57,R_4MYvE4E3RCT80QO,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,3,2,2,2,3,4,3,1,5,5,5,5,5,5,5,3,4,2,4,4,4,4,4,4,4,4,4,2,5,5,5,5,2,2,2,2,1,7,1.0,2.0,1.0,,2.0,2.0,4.0,1.0,,4.0,1,5.0,2.0,0,1,,,,,True,False,False,False,False,False,2.4,3.25,5.0,3.5,4.0,5.0,2.0,post_LOC,main,False
2026-09-14 06:59:53,2026-09-14 07:09:17,0,100,564,1,2026-09-14 07:09:18,R_41hMOMgr05s1Q0m,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,4,4,4,6,5,5,5,4,5,4,4,5,4,5,5,5,5,5,4,5,5,4,5,5,4,4,5,2,5,4,5,5,7,6,7,6,4,6,1.0,2.0,5.0,Biên Hòa,2.0,2.0,3.0,3.0,,3.0,"1,3",5.0,2.0,0,1,,,,,True,False,True,False,False,False,4.6,4.75,4.4,4.833333333333333,4.5,4.75,6.5,post_LOC,main,False
2026-09-14 06:54:13,2026-09-14 07:11:35,0,100,1041,1,2026-09-14 07:11:35,R_9s4hjpzPpf0YKPp,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,6,6,6,6,6,5,5,5,5,1,1,1,1,1,5,6,6,4,6,6,6,5,6,5,5,5,5,2,6,6,6,6,6,6,6,6,3,7,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,2,4",1.0,2.0,0,1,,,,,True,True,False,True,False,False,6.0,5.0,1.0,5.666666666666667,5.166666666666667,6.0,6.0,post_LOC,main,False
2026-09-14 07:13:22,2026-09-14 07:18:56,0,100,333,1,2026-09-14 07:18:56,R_9P5n3Xw4oeUQaPC,anonymous,VI,,FL_56,,1,1.0,1.0,2,2,6,6,6,6,6,5,5,6,5,5,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,2,4,4,4,4,1,1,1,1,7,1,2.0,1.0,2.0,,3.0,4.0,4.0,3.0,,3.0,1,5.0,3.0,1,0,,,,,True,False,False,False,False,False,6.0,5.25,5.0,3.0,4.0,4.0,1.0,post_LOC,main,False
2026-09-14 07:11:31,2026-09-14 07:20:09,0,100,517,1,2026-09-14 07:20:09,R_4Qgigjmn5Ypu8Sw,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,6,6,7,6,6,5,5,6,5,4,3,2,4,3,5,4,4,5,5,5,5,6,3,6,6,4,6,2,4,6,5,6,6,6,7,7,7,6,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,3",3.0,4.0,1,1,,,,,True,False,True,False,False,False,6.2,5.25,3.2,4.666666666666667,5.166666666666667,5.25,6.5,post_LOC,main,False
2026-09-14 07:12:47,2026-09-14 07:21:08,0,100,501,1,2026-09-14 07:21:09,R_98zR54Do1FWItAl,anonymous,VI,,FL_56,,1,1.0,1.0,1,2,2,5,5,4,2,5,6,6,5,4,4,4,4,4,5,5,3,5,4,4,4,4,5,5,4,4,4,2,5,5,4,5,6,6,6,6,4,3,4.0,1.0,1.0,,1.0,2.0,3.0,1.0,,3.0,"1,3",5.0,1.0,0,0,,,,,True,False,True,False,False,False,3.6,5.5,4.0,4.166666666666667,4.333333333333333,4.75,6.0,post_LOC,main,False
2026-09-14 07:20:04,2026-09-14 07:24:37,0,100,273,1,2026-09-14 07:24:38,R_9fdtF3bY6neMj8F,anonymous,VI,,FL_56,,1,1.0,1.0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,7,7,7,4,4,4,4,4,4,2,4,4,4,4,5,5,5,5,1,1,1.0,1.0,1.0,,3.0,1.0,4.0,1.0,,3.0,1,5.0,1.0,0,0,,,,,True,False,False,False,False,False,1.0,1.0,1.0,7.0,4.0,4.0,5.0,post_LOC,main,False
2026-09-14 07:27:02,2026-09-14 07:40:02,0,100,779,1,2026-09-14 07:40:03,R_9aULkZT2mQfja3z,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,6,6,4,5,6,5,6,6,6,6,6,5,5,6,5,5,6,6,6,6,7,5,6,6,7,5,6,2,6,7,6,6,7,6,6,6,6,6,1.0,1.0,5.0,An Giang,3.0,1.0,3.0,1.0,,3.0,"1,5",1.0,4.0,1,1,,,,,True,False,False,False,True,False,5.4,5.75,5.6,6.0,5.833333333333333,6.25,6.25,post_LOC,main,False
2026-09-14 07:35:50,2026-09-14 07:44:15,0,100,504,1,2026-09-14 07:44:16,R_9fjiwLyylEAml67,anonymous,VI,,FL_56,,1,1.0,1.0,2,2,6,6,6,5,5,6,6,5,5,4,3,3,4,4,5,6,5,5,5,5,5,5,5,5,5,4,4,2,5,5,6,5,5,4,4,4,5,5,1.0,2.0,5.0,Tây Ninh,3.0,1.0,3.0,1.0,,4.0,1,3.0,3.0,1,0,,,,,True,False,False,False,False,False,5.6,5.5,3.6,5.166666666666667,4.666666666666667,5.25,4.25,post_LOC,main,False
2026-09-14 07:45:47,2026-09-14 07:48:22,0,100,155,1,2026-09-14 07:48:23,R_9wyQQQ9zNdZVk4N,anonymous,VI,,FL_56,,1,1.0,1.0,1,2,5,6,5,7,7,7,7,5,6,7,6,6,6,2,5,7,7,6,7,7,7,6,5,6,6,4,4,2,5,7,6,7,5,6,5,5,5,5,1.0,2.0,1.0,,3.0,2.0,4.0,1.0,,4.0,"1,4",3.0,1.0,0,0,,,,,True,False,False,True,False,False,6.0,6.25,5.4,6.833333333333333,5.166666666666667,6.25,5.25,post_LOC,main,True
2026-09-14 07:49:13,2026-09-14 07:51:18,0,100,124,1,2026-09-14 07:51:19,R_9OJEpkPSMRCv4zQ,anonymous,VI,True,FL_56,,1,1.0,1.0,1,2,7,6,5,6,7,7,7,6,7,2,3,4,3,3,5,7,7,7,5,5,6,7,6,6,6,5,7,2,6,6,7,7,6,7,5,7,7,5,1.0,2.0,1.0,,3.0,2.0,5.0,1.0,,4.0,"1,2",3.0,1.0,0,0,,,,,True,True,False,False,False,False,6.2,6.75,3.0,6.166666666666667,6.166666666666667,6.5,6.25,post_LOC,main,True
2026-09-14 07:47:59,2026-09-14 07:53:03,0,100,303,1,2026-09-14 07:53:03,R_4llv0IidrrypAFY,anonymous,VI,True,FL_56,,1,1.0,1.0,1,1,3,3,3,5,2,4,5,3,4,3,3,4,3,3,5,4,3,4,4,3,3,3,3,3,3,4,4,2,3,3,3,3,4,3,3,4,3,3,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,1,2.0,2.0,0,1,,,,,True,False,False,False,False,False,3.2,4.0,3.2,3.5,3.3333333333333335,3.0,3.5,post_LOC,main,False
2026-09-14 07:51:18,2026-09-14 08:00:55,0,100,577,1,2026-09-14 08:00:56,R_8lJRZEuD06TGTkj,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,4,5,6,5,4,4,5,5,4,4,5,4,5,4,5,4,3,3,4,4,4,5,4,4,2,1,4,2,4,4,4,4,5,5,5,4,4,6,1.0,3.0,5.0,Prefer not to say,1.0,1.0,4.0,1.0,,4.0,"1,3",2.0,4.0,1,1,,,,,True,False,True,False,False,False,4.8,4.5,4.4,3.6666666666666665,3.3333333333333335,4.0,4.75,post_LOC,main,False
2026-09-14 07:52:56,2026-09-14 08:06:18,0,100,802,1,2026-09-14 08:06:19,R_9q6ghEKDJHTBvmF,anonymous,VI,,FL_56,,1,1.0,1.0,2,2,6,7,7,7,6,6,3,4,3,1,1,2,2,2,5,3,2,1,2,3,2,4,2,5,6,4,5,2,6,6,5,5,6,6,6,6,6,4,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,4.0,"1,2",2.0,3.0,1,0,,,,,True,True,False,False,False,False,6.6,4.0,1.6,2.1666666666666665,4.333333333333333,5.5,6.0,post_LOC,main,False
2026-09-14 07:51:03,2026-09-14 08:20:01,0,100,1738,1,2026-09-14 08:20:02,R_9DYbBPdFZlThZPn,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,6,6,6,6,5,3,5,3,5,2,3,2,2,2,5,4,6,5,3,3,4,6,6,6,7,6,6,2,6,6,6,6,6,6,6,6,6,6,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,3.0,5,3.0,2.0,0,1,,,,,False,False,False,False,True,False,5.8,4.0,2.2,4.166666666666667,6.166666666666667,6.0,6.0,post_LOC,main,True
2026-09-14 08:24:14,2026-09-14 08:29:14,0,100,299,1,2026-09-14 08:29:15,R_9pmrKPuyZjC3iUY,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,3,5,5,4,5,6,4,6,6,3,4,5,6,4,5,4,6,3,6,6,4,6,5,5,4,5,4,2,5,6,5,4,5,5,4,6,5,3,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,3.0,"1,2,5",2.0,2.0,0,1,,,,,True,True,False,False,True,False,4.4,5.5,4.4,4.833333333333333,4.833333333333333,5.0,5.0,post_LOC,main,True
2026-09-14 08:40:39,2026-09-14 08:49:32,0,100,533,1,2026-09-14 08:49:33,R_969kcwKUVftRLoU,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,7,7,7,7,7,7,7,7,5,2,2,3,5,2,5,5,3,3,7,6,7,6,6,6,4,4,4,2,5,6,6,7,7,7,7,7,7,7,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,4.0,1,3.0,4.0,1,1,,,,,True,False,False,False,False,False,7.0,6.5,2.8,5.166666666666667,5.0,6.0,7.0,post_LOC,main,False
2026-09-14 08:48:30,2026-09-14 08:53:40,0,100,310,1,2026-09-14 08:53:41,R_92KcB2zqHZsZ95j,anonymous,VI,True,FL_56,,1,1.0,1.0,1,2,4,6,6,6,6,6,7,7,6,2,2,5,5,2,5,6,4,4,4,4,4,6,5,5,4,4,3,2,5,5,6,5,6,4,6,4,5,6,1.0,1.0,5.0,Khánh Hoà,1.0,2.0,3.0,3.0,,3.0,"2,3",1.0,1.0,0,0,,,,,False,True,True,False,False,False,5.6,6.5,3.2,4.333333333333333,4.5,5.25,5.0,post_LOC,main,True
2026-09-14 08:53:36,2026-09-14 09:11:31,0,100,1074,1,2026-09-14 09:11:32,R_9XbWMOm36L8Flg2,anonymous,VI,True,FL_56,,1,1.0,1.0,2,1,4,6,5,3,6,4,6,4,5,3,4,4,2,3,5,4,4,5,5,6,5,6,4,5,6,6,6,2,5,6,5,6,6,5,7,6,6,6,1.0,1.0,1.0,,1.0,2.0,3.0,3.0,,3.0,"1,3",1.0,4.0,1,1,,,,,True,False,True,False,False,False,4.8,4.75,3.2,4.833333333333333,5.5,5.5,6.0,post_LOC,main,False
2026-09-14 09:01:27,2026-09-14 09:15:23,0,100,835,1,2026-09-14 09:15:23,R_9CkTe8ZjywCQdBw,anonymous,VI,,FL_56,,1,1.0,1.0,1,2,4,5,5,3,2,4,6,6,5,2,3,1,1,2,5,5,5,6,5,6,6,6,6,6,5,5,7,2,6,6,6,7,7,7,7,6,6,5,1.0,1.0,5.0,Cần Thơ,1.0,1.0,3.0,3.0,,3.0,"1,3,5",1.0,1.0,0,0,,,,,True,False,True,False,True,False,3.8,5.25,1.8,5.5,5.833333333333333,6.25,6.75,post_LOC,main,True
2026-09-14 09:15:57,2026-09-14 09:30:18,0,100,860,1,2026-09-14 09:30:23,R_9e3Em8htJ6QtYm5,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,6,6,6,6,6,6,5,6,6,2,2,2,4,2,5,6,4,4,5,6,5,6,6,6,5,4,5,2,6,6,5,6,6,6,6,6,6,6,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,3.0,"1,3,5",1.0,4.0,1,1,,,,,True,False,True,False,True,False,6.0,5.75,2.4,5.0,5.333333333333333,5.75,6.0,post_LOC,main,False
2026-09-14 09:25:09,2026-09-14 09:32:10,0,100,420,1,2026-09-14 09:32:10,R_4ODpqwoXiqBWfaa,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,2,6,2,5,3,2,5,2,5,5,5,5,5,5,5,2,2,2,2,2,2,6,6,6,6,6,6,2,5,5,5,5,6,4,6,6,3,6,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,4.0,"1,3",1.0,2.0,0,1,,,,,True,False,True,False,False,False,3.6,3.5,5.0,2.0,6.0,5.0,5.5,post_LOC,main,False
2026-09-14 09:52:12,2026-09-14 09:58:04,0,100,351,1,2026-09-14 09:58:05,R_9zTFMuyqb7jdKHn,anonymous,VI,True,FL_56,,1,1.0,1.0,2,1,5,6,5,5,6,7,5,6,6,2,2,1,2,2,5,6,6,6,7,6,5,5,4,4,5,3,5,2,5,6,5,4,6,7,7,7,7,7,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,3",1.0,4.0,1,1,,,,,True,False,True,False,False,False,5.4,6.0,1.8,6.0,4.333333333333333,5.0,6.75,post_LOC,main,False
2026-09-14 10:01:52,2026-09-14 10:11:33,0,100,580,1,2026-09-14 10:11:34,R_41R99W7DIA6Upnq,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,7,7,1,7,1,7,7,7,7,1,2,1,1,1,5,6,5,6,5,6,6,7,6,4,5,6,6,2,4,4,4,4,7,7,6,7,7,7,1.0,1.0,1.0,,4.0,3.0,4.0,1.0,,4.0,"1,3",3.0,2.0,0,1,,,,,True,False,True,False,False,False,4.6,7.0,1.2,5.666666666666667,5.666666666666667,4.0,6.75,post_LOC,main,True
2026-09-14 09:56:04,2026-09-14 10:12:56,0,100,1012,1,2026-09-14 10:12:57,R_9YDN5armPXyhztd,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,4,6,6,5,4,5,5,6,5,5,4,4,5,4,5,5,4,4,4,4,4,4,6,5,3,4,5,2,6,6,4,6,6,5,4,5,4,6,1.0,2.0,1.0,,1.0,1.0,4.0,1.0,,4.0,"1,3",1.0,4.0,1,1,,,,,True,False,True,False,False,False,5.0,5.25,4.4,4.166666666666667,4.5,5.5,5.0,post_LOC,main,False
2026-09-14 10:05:01,2026-09-14 10:13:22,0,100,501,1,2026-09-14 10:13:23,R_99HJoahRXM2CogN,anonymous,VI,,FL_56,,1,1.0,1.0,1,2,4,4,6,4,4,6,4,6,6,4,4,4,4,4,5,5,5,5,5,5,4,6,6,6,6,6,6,2,4,6,7,6,7,6,7,7,5,4,1.0,1.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,2,3",1.0,1.0,0,0,,,,,True,True,True,False,False,False,4.4,5.5,4.0,4.833333333333333,6.0,5.75,6.75,post_LOC,main,True
2026-09-14 10:09:38,2026-09-14 10:17:01,0,100,443,1,2026-09-14 10:17:02,R_4F3SoBDOdHL2JYe,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,5,5,6,6,6,6,7,7,6,1,1,2,2,2,5,6,5,5,5,6,5,6,6,6,6,5,5,2,6,6,6,5,6,5,5,6,7,7,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,5",3.0,4.0,1,1,,,,,True,False,False,False,True,False,5.6,6.5,1.6,5.333333333333333,5.666666666666667,5.75,5.5,post_LOC,main,False
2026-09-14 10:11:26,2026-09-14 10:19:16,0,100,470,1,2026-09-14 10:19:17,R_9RHsCHv1T54xVkd,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,4,6,6,5,6,6,5,6,6,3,2,2,2,2,5,6,6,5,6,6,6,4,6,6,3,4,5,2,6,5,6,5,7,7,7,7,6,6,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,5",3.0,2.0,0,1,,,,,True,False,False,False,True,False,5.4,5.75,2.2,5.833333333333333,4.666666666666667,5.5,7.0,post_LOC,main,True
2026-09-14 10:11:35,2026-09-14 10:21:30,0,100,594,1,2026-09-14 10:21:30,R_9Y2faYlQITyNrix,anonymous,VI,True,FL_56,,1,1.0,1.0,2,2,5,6,7,7,6,6,6,7,6,2,3,2,4,4,5,6,6,5,7,6,6,6,7,6,6,6,6,2,7,7,6,7,6,6,7,7,6,6,1.0,1.0,1.0,,3.0,2.0,4.0,1.0,,4.0,1,4.0,3.0,1,0,,,,,True,False,False,False,False,False,6.2,6.25,3.0,6.0,6.166666666666667,6.75,6.5,post_LOC,main,False
2026-09-14 10:13:41,2026-09-14 10:22:10,0,100,508,1,2026-09-14 10:22:10,R_9wj7wfx5qCcnvwt,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,5,5,5,5,5,4,5,6,5,4,4,4,3,4,5,5,5,4,4,4,4,5,5,4,4,4,4,2,5,4,4,3,6,6,6,6,4,6,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,4.0,1,3.0,4.0,1,1,,,,,True,False,False,False,False,False,5.0,5.0,3.8,4.333333333333333,4.333333333333333,4.0,6.0,post_LOC,main,False
2026-09-14 10:08:50,2026-09-14 10:22:48,0,100,837,1,2026-09-14 10:22:48,R_4OkwL1YcBwShrXI,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,4,2,6,6,3,6,4,6,5,2,2,2,2,2,5,5,3,3,3,4,4,6,5,4,6,6,5,2,6,6,5,5,7,7,6,5,5,5,1.0,1.0,1.0,,3.0,2.0,3.0,1.0,,4.0,"1,3,5",3.0,2.0,0,1,,,,,True,False,True,False,True,False,4.2,5.25,2.0,3.6666666666666665,5.333333333333333,5.5,6.25,post_LOC,main,True
2026-09-14 10:33:41,2026-09-14 10:40:33,0,100,412,1,2026-09-14 10:40:33,R_4DU2iDD0wQ8Di2A,anonymous,VI,,FL_56,,1,1.0,1.0,2,2,4,5,5,5,6,6,5,7,5,5,5,5,4,3,5,4,5,3,4,3,3,6,6,6,6,6,6,2,5,4,6,6,6,6,6,6,6,6,1.0,1.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,2,4,5",4.0,3.0,1,0,,,,,True,True,False,True,True,False,5.0,5.75,4.4,3.6666666666666665,6.0,5.25,6.0,post_LOC,main,False
2026-09-14 10:33:53,2026-09-14 10:40:44,0,100,411,1,2026-09-14 10:40:45,R_4aKqeT7BILiheDo,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,5,4,5,6,5,6,6,6,7,3,4,5,6,6,5,5,6,4,4,5,4,6,6,6,5,5,6,2,7,6,6,6,6,7,7,6,6,6,1.0,1.0,5.0,An Giang,1.0,1.0,4.0,3.0,,4.0,1,1.0,2.0,0,1,,,,,True,False,False,False,False,False,5.0,6.25,4.8,4.666666666666667,5.666666666666667,6.25,6.5,post_LOC,main,True
2026-09-14 10:24:51,2026-09-14 10:42:24,0,100,1052,1,2026-09-14 10:42:24,R_9zeFnJ7CCKiPE8h,anonymous,VI,,FL_56,,1,1.0,1.0,2,2,4,5,6,5,5,4,5,4,5,4,4,2,3,3,5,6,4,3,3,3,4,5,5,6,4,4,6,2,5,5,6,5,6,5,6,6,5,6,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,3.0,"1,2,5",3.0,3.0,1,0,,,,,True,True,False,False,True,False,5.0,4.5,3.2,3.8333333333333335,5.0,5.25,5.75,post_LOC,main,False
2026-09-14 10:35:11,2026-09-14 10:42:27,0,100,435,1,2026-09-14 10:42:28,R_93OSvgafVmKkXHb,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,2,5,6,6,5,6,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,2,5,5,5,5,6,6,6,6,5,5,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,2",4.0,4.0,1,1,,,,,True,True,False,False,False,False,4.8,5.75,5.2,5.0,4.5,5.0,6.0,post_LOC,main,False
2026-09-14 10:34:26,2026-09-14 10:42:57,0,100,510,1,2026-09-14 10:42:57,R_43VKifJtDxNt989,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,3,4,4,4,4,6,6,6,6,2,2,2,1,2,5,6,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,6,5,5,6,2,7,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,3.0,"1,2",4.0,2.0,0,1,,,,,True,True,False,False,False,False,3.8,6.0,1.8,5.166666666666667,5.0,5.0,5.5,post_LOC,main,False
2026-09-14 10:38:47,2026-09-14 10:52:46,0,100,838,1,2026-09-14 10:52:47,R_49n9sTJF8oS5tJ1,anonymous,VI,,FL_56,,1,1.0,1.0,1,2,3,3,4,4,5,5,5,5,5,3,2,2,2,2,5,5,5,3,5,3,2,5,4,5,5,5,5,2,6,6,5,5,7,7,7,7,5,7,1.0,2.0,1.0,,3.0,3.0,3.0,1.0,,4.0,"1,3",4.0,1.0,0,0,,,,,True,False,True,False,False,False,3.8,5.0,2.2,3.8333333333333335,4.833333333333333,5.5,7.0,post_LOC,main,True
2026-09-14 11:23:02,2026-09-14 11:36:29,0,100,807,1,2026-09-14 11:36:29,R_4D2gZJcFBp5SG69,anonymous,VI,,FL_56,,1,1.0,1.0,2,1,5,6,6,6,6,6,6,6,5,4,4,5,5,2,5,3,2,2,4,2,4,6,5,5,6,6,5,2,5,6,6,4,6,6,7,6,5,6,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,,3.0,"1,3",4.0,4.0,1,1,,,,,True,False,True,False,False,False,5.8,5.75,4.0,2.8333333333333335,5.5,5.25,6.25,post_LOC,main,False
2026-09-14 11:33:34,2026-09-14 11:43:33,0,100,598,1,2026-09-14 11:43:33,R_4wdwAy9TYzGKXFP,anonymous,VI,,FL_56,,1,1.0,1.0,1,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,5,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,7,7,7,7,6,6,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,4.0,"1,2,3",4.0,2.0,0,1,,,,,True,True,True,False,False,False,6.0,6.0,2.0,6.0,6.0,6.0,7.0,post_LOC,main,True
